,content,style,softmax,AE_L1,iters,w_c,rejected
1405,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.441,0.44784614,250,5,True
1406,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.453,0.445478,250,10,True
1407,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.462,0.43522543,250,25,True
1408,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.46,0.4403017,250,50,True
1409,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.444,0.46450067,250,1,True
1410,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.413,0.46820518,350,1,True
1411,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.405,0.4405912,250,5,True
1412,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.46,0.4005707,250,10,True
1413,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.494,0.47413856,250,25,True
1414,breast_scan_china_967.jpeg,breast_scan_china_3010.jpeg,0.504,0.4759108,250,50,True
1415,breast_scan_china_1314.jpeg,cbis_ddsm_2551.jpg,0.724,0.48358127,250,1,False
1416,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.467,0.46543288,250,1,True
1417,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.457,0.45419183,350,1,True
1418,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.537,0.4523896,250,5,True
1419,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.482,0.46123138,250,10,True
1420,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.501,0.46222878,250,25,True
1421,breast_scan_china_1460.jpeg,cbis_ddsm_2410.jpg,0.507,0.4622383,250,50,True
